Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Category
244000.0,19956.0,97.0,8351.0,537.0,-11900.0,2
4282.3,5607.3,13.0,339.0,73.0,-1254.6,4
31938.0,8708.0,35.0,1690.0,159.0,-5840.6,0
78758.0,12060.0,39.0,3539.0,272.0,-6150.6,3
5164.6,6867.9,58.0,347.0,106.0,-2108.2,3
73589.0,12308.0,23.0,3631.0,249.0,-5199.4,2
27063.0,9228.7,31.0,1415.0,165.0,-2100.5,5
53226.0,11433.0,111.0,2391.0,254.0,-5573.1,0
2874.3,4918.0,50.0,223.0,67.0,-1256.2,3
34911.0,9911.6,85.0,1923.0,175.0,-3550.1,4
26862.0,10315.0,31.0,1416.0,174.0,-3246.6,4
10086.0,9506.5,40.0,587.0,153.0,-2439.9,3
2020.2,4746.0,9.0,149.0,61.0,-1375.7,0
20220.0,8597.6,81.0,1162.0,162.0,-3510.7,2
15635.0,8495.1,46.0,933.0,169.0,-4086.0,0
12848.0,7797.1,14.0,806.0,131.0,-2812.2,4
4684.2,5195.6,12.0,344.0,86.0,-1800.4,5
58476.0,10957.0,89.0,2524.0,193.0,-6470.7,0
51.794,2417.7,97.0,4.0,33.0,-511.68,2
36852.0,11651.0,24.0,1582.0,235.0,-3879.4,2
85443.0,10900.0,17.0,3451.0,221.0,-1471.1,3
109000.0,15799.0,48.0,4620.0,321.0,-7280.8,3
60753.0,11265.0,137.0,2603.0,233.0,-5329.8,0
12483.0,7662.8,72.0,694.0,130.0,-2801.7,5
16483.0,9103.2,89.0,974.0,171.0,-4160.0,4
117000.0,18934.0,108.0,3896.0,372.0,-8722.6,0
10367.0,10396.0,30.0,586.0,155.0,-2270.9,2
10368.0,6770.2,16.0,690.0,108.0,-3270.8,3
143000.0,15017.0,157.0,6056.0,308.0,-5938.4,4
7459.6,5830.9,50.0,545.0,93.0,-1634.8,3
4450.7,8204.4,29.0,271.0,130.0,-2688.8,4
21100.0,8091.5,78.0,1157.0,144.0,-2890.6,3
7528.0,5944.2,67.0,456.0,103.0,-1848.9,5
27431.0,9374.4,116.0,1404.0,157.0,-2893.9,3
68134.0,13668.0,71.0,2610.0,238.0,-4418.2,0
4224.5,5308.9,10.0,318.0,78.0,-1311.2,2
181000.0,21891.0,35.0,5125.0,354.0,-8239.4,0
79305.0,11006.0,34.0,3704.0,226.0,-3455.4,0
224000.0,20613.0,128.0,7103.0,436.0,-10256.0,0
12064.0,8615.5,85.0,693.0,128.0,-2568.6,2
4041.2,6535.3,71.0,248.0,102.0,-2395.2,4
73314.0,12294.0,24.0,3630.0,249.0,-4607.9,2
127000.0,16660.0,275.0,5325.0,341.0,-10597.0,0
27848.0,11107.0,68.0,1469.0,213.0,-3818.0,4
73693.0,11381.0,26.0,3630.0,250.0,-5479.1,2
10449.0,10062.0,37.0,586.0,154.0,-2169.6,3
10614.0,8782.1,96.0,587.0,138.0,-2822.3,2
26080.0,9503.3,28.0,1416.0,175.0,-3415.2,4
271000.0,24744.0,73.0,8871.0,541.0,-10801.0,4
4174.4,5896.0,123.0,319.0,87.0,-1540.6,2
13591.0,6445.7,8.0,805.0,97.0,-1613.9,3
211000.0,16319.0,51.0,8076.0,364.0,-10708.0,0
44655.0,10225.0,103.0,2324.0,207.0,-4062.3,0
79474.0,14782.0,117.0,3467.0,321.0,-6840.9,5
152000.0,11364.0,144.0,6966.0,265.0,-7000.9,0
9653.2,8043.4,42.0,553.0,139.0,-2840.0,4
281000.0,22932.0,73.0,9275.0,468.0,-9584.8,5
143000.0,13553.0,161.0,6058.0,307.0,-6383.1,3
138000.0,16317.0,83.0,5538.0,449.0,-9069.2,2
541000.0,23523.0,81.0,12657.0,410.0,-12722.0,0
31560.0,11955.0,79.0,1693.0,204.0,-3903.0,3
104000.0,15734.0,168.0,4525.0,351.0,-8409.0,0
31619.0,9836.6,46.0,1641.0,200.0,-5651.7,0
16805.0,8563.3,83.0,845.0,142.0,-2759.0,3
15789.0,8688.4,101.0,933.0,185.0,-5342.3,0
9197.8,6877.8,25.0,553.0,139.0,-2984.1,4
2172.7,3710.2,3.0,160.0,44.0,-566.2,5
3698.7,8065.6,37.0,152.0,124.0,-2158.3,0
79749.0,12921.0,45.0,3540.0,272.0,-7030.2,3
35188.0,10729.0,130.0,1690.0,209.0,-4244.7,4
54310.0,11531.0,80.0,2680.0,216.0,-4787.7,0
52501.0,12420.0,54.0,2464.0,233.0,-6409.1,4
33892.0,10050.0,89.0,1923.0,177.0,-3481.5,4
1574.6,5075.0,11.0,147.0,76.0,-684.58,4
2944.4,5511.2,19.0,225.0,81.0,-2456.3,0
67831.0,11145.0,143.0,3372.0,248.0,-5418.4,1
4739.0,7933.4,37.0,272.0,130.0,-2734.8,5
51444.0,13465.0,29.0,2463.0,235.0,-1992.1,2
6472.5,5830.8,14.0,454.0,97.0,-1964.1,0
13652.0,6908.6,20.0,845.0,119.0,-2795.6,0
37689.0,10392.0,35.0,1996.0,197.0,-3049.8,3
60381.0,15150.0,33.0,2188.0,216.0,-5078.7,3
13283.0,6581.1,17.0,803.0,97.0,-1552.3,2
56037.0,14571.0,50.0,2394.0,287.0,-6922.1,0
15635.0,9208.8,10.0,766.0,140.0,-2744.2,0
12870.0,7941.2,16.0,806.0,132.0,-2732.0,4
32955.0,9509.0,95.0,1921.0,176.0,-3552.9,4
11446.0,8450.2,35.0,655.0,156.0,-3337.9,4
27658.0,9584.8,101.0,1404.0,158.0,-2932.5,3
9479.2,8148.9,38.0,522.0,141.0,-3269.4,0
64.90899999999999,2426.8,95.0,4.0,33.0,-406.26,2
516000.0,22279.0,142.0,18068.0,540.0,-11554.0,4
52668.0,13691.0,49.0,2333.0,289.0,-6118.4,4
156000.0,13558.0,51.0,6966.0,299.0,-5762.3,0
51.013999999999996,2507.2,97.0,5.0,34.0,-274.04,3
113000.0,12696.0,43.0,4618.0,272.0,-6761.0,0
85554.0,11110.0,25.0,3449.0,219.0,-3058.7,3
54047.0,13268.0,44.0,2462.0,248.0,-5043.3,0
7569.8,5794.9,74.0,458.0,103.0,-1859.0,2
2941.7,5019.7,49.0,223.0,68.0,-1201.6,2
16984.0,9048.6,35.0,931.0,184.0,-4090.3,1
49886.0,10779.0,29.0,2678.0,216.0,-3440.0,4
12257.0,9141.9,5.0,618.0,152.0,-3882.8,0
5544.7,7837.3,40.0,370.0,127.0,-2662.3,0
1405.4,3628.7,31.0,134.0,53.0,-1071.0,3
2250.2,4096.4,19.0,164.0,53.0,-1079.4,2
3282.9,5049.5,36.0,250.0,72.0,-1166.9,3
141000.0,14018.0,54.0,5845.0,314.0,-3839.6,3
33367.0,11730.0,23.0,1580.0,235.0,-2238.7,2
1100.8,5598.8,25.0,64.0,66.0,-824.74,0
71498.0,10382.0,28.0,3630.0,250.0,-4159.2,3
27535.0,10286.0,24.0,1521.0,193.0,-2468.8,4
17581.0,9666.6,74.0,972.0,172.0,-3904.6,3
13689.0,6852.7,60.0,806.0,113.0,-2008.9,0
10900.0,8610.2,28.0,654.0,156.0,-3095.2,4
74479.0,12659.0,24.0,3630.0,250.0,-3790.3,2
7436.9,5639.5,76.0,457.0,104.0,-1947.1,3
91922.0,13627.0,56.0,3885.0,255.0,-5649.8,3
41869.0,13328.0,48.0,1581.0,235.0,-2750.5,2
9322.6,8094.6,28.0,557.0,134.0,-898.36,0
32859.0,9533.6,92.0,1922.0,177.0,-3426.6,4
12073.0,9199.4,80.0,620.0,137.0,-1026.8,4
410000.0,21857.0,59.0,14125.0,473.0,-8590.9,3
26111.0,9636.1,25.0,1415.0,173.0,-3363.1,4
95196.0,13968.0,42.0,4064.0,294.0,-5120.9,0
7592.9,5912.3,63.0,456.0,105.0,-1759.3,2
4725.7,8331.3,30.0,271.0,132.0,-2572.1,5
266000.0,24069.0,63.0,8869.0,539.0,-12800.0,3
39537.0,11598.0,60.0,2127.0,230.0,-5601.9,0
89881.0,14036.0,32.0,3884.0,255.0,-2921.5,4
84806.0,11217.0,21.0,3451.0,219.0,-2849.4,3
80511.0,14707.0,70.0,3465.0,320.0,-7022.8,5
12065.0,8093.6,85.0,694.0,129.0,-2338.3,2
123000.0,16281.0,260.0,4731.0,434.0,-13312.0,0
4283.2,5236.4,10.0,318.0,79.0,-1309.8,2
41348.0,11380.0,41.0,1415.0,165.0,-2129.4,4
5412.9,6854.1,9.0,293.0,79.0,-2169.3,2
9193.4,7333.2,23.0,554.0,139.0,-2989.5,3
60701.0,13648.0,52.0,2822.0,224.0,-1909.5,5
26407.0,8695.7,24.0,1363.0,157.0,-2499.5,3
52755.0,10694.0,43.0,2901.0,233.0,-5705.3,0
15572.0,8545.9,29.0,930.0,151.0,-3387.4,0
20939.0,9228.3,84.0,1161.0,164.0,-3321.7,4
82195.0,13223.0,103.0,3714.0,331.0,-9923.1,0
1114.8,3294.4,10.0,83.0,35.0,-287.95,0
38231.0,9787.0,42.0,2054.0,180.0,-3740.6,5
29122.0,9092.2,24.0,1625.0,178.0,-3485.0,4
140000.0,14154.0,47.0,5845.0,315.0,-4460.3,3
4743.2,8300.3,27.0,271.0,130.0,-2657.4,5
162000.0,18035.0,76.0,6290.0,389.0,-5779.8,3
12209.0,8322.0,82.0,692.0,127.0,-2592.0,3
96913.0,12775.0,33.0,3449.0,221.0,-3440.3,4
7646.7,5660.8,72.0,457.0,105.0,-1879.1,2
9425.2,8066.7,21.0,553.0,138.0,-2961.2,4
25915.0,9579.6,23.0,1416.0,175.0,-3415.5,4
83561.0,10976.0,25.0,3450.0,220.0,-1840.7,3
67.98100000000001,2706.0,95.0,4.0,34.0,-452.01,5
4415.0,5645.2,21.0,291.0,88.0,-1209.7,2
117000.0,15522.0,48.0,4426.0,271.0,-4620.9,2
161000.0,15622.0,76.0,6745.0,353.0,-7774.5,2
57993.0,11565.0,125.0,2905.0,216.0,-4367.7,2
12061.0,6906.8,9.0,764.0,106.0,-1795.8,2
95162.0,14611.0,46.0,4250.0,294.0,-5509.8,5
110000.0,15503.0,180.0,4063.0,329.0,-9132.0,0
75349.0,13305.0,43.0,3218.0,265.0,-4950.1,3
340000.0,21172.0,116.0,11564.0,463.0,-7779.8,3
184000.0,19578.0,79.0,6746.0,402.0,-6239.7,5
59759.0,15458.0,34.0,2188.0,216.0,-5079.2,3
17089.0,9329.8,76.0,973.0,173.0,-3916.3,3
161000.0,18072.0,91.0,6291.0,387.0,-8831.2,4
3766.1,5492.1,45.0,131.0,50.0,-808.7,5
35602.0,9994.5,125.0,1691.0,207.0,-4266.7,4
1398.0,4875.2,30.0,115.0,72.0,-2042.1,0
3797.9,5045.6,10.0,267.0,74.0,-1855.8,0
3255.6,4667.3,32.0,250.0,72.0,-1223.7,3
13805.0,7017.9,89.0,809.0,120.0,-2472.4,3
1344.3,3351.1,-1.0,99.0,41.0,-131.4,3
9645.3,8278.9,22.0,555.0,138.0,-2814.6,4
75233.0,12402.0,75.0,3538.0,247.0,-6064.5,0
4249.9,5032.9,15.0,291.0,88.0,-1640.7,1
37871.0,10264.0,131.0,1750.0,204.0,-4218.8,2
3274.1,4990.4,29.0,250.0,70.0,-1162.9,4
6626.4,5360.8,6.0,367.0,68.0,-2029.9,0
116000.0,12646.0,41.0,4905.0,235.0,-2949.8,2
86577.0,10869.0,21.0,3449.0,219.0,-2520.1,3
141000.0,14575.0,43.0,5845.0,314.0,-4729.1,3
9720.4,7218.3,15.0,656.0,129.0,-2440.2,0
11440.0,9062.7,30.0,653.0,156.0,-3071.0,5
2197.4,3944.7,21.0,165.0,55.0,-1160.9,2
37780.0,8720.3,45.0,2053.0,180.0,-3937.6,4
12473.0,9067.0,86.0,619.0,135.0,-2615.6,5
29076.0,8549.8,101.0,1522.0,168.0,-4693.5,0
4261.8,5439.6,13.0,291.0,87.0,-1319.5,2
121000.0,12966.0,48.0,4907.0,253.0,-5714.5,0
241000.0,20694.0,99.0,8350.0,536.0,-6141.5,3
51943.0,13588.0,20.0,2189.0,214.0,-4738.7,3
4235.4,5224.7,14.0,291.0,87.0,-1589.3,1
5339.4,5430.2,10.0,345.0,78.0,-2291.1,0
17125.0,8685.0,82.0,843.0,141.0,-2771.6,4
541000.0,27654.0,139.0,16047.0,589.0,-9849.1,0
412000.0,21597.0,96.0,14124.0,473.0,-6150.5,2
67909.0,11483.0,33.0,3128.0,230.0,-4368.0,0
26568.0,8370.2,27.0,1524.0,165.0,-3617.4,0
43470.0,10419.0,71.0,1870.0,173.0,-3841.9,0
11047.0,8335.9,32.0,655.0,157.0,-3111.4,4
34961.0,9146.5,85.0,1573.0,176.0,-3002.3,0
11195.0,6692.8,59.0,551.0,93.0,-1710.1,0
241000.0,20182.0,126.0,8486.0,554.0,-13287.0,0
55038.0,9665.9,46.0,2753.0,248.0,-6030.9,5
59548.0,14748.0,162.0,2611.0,306.0,-6726.2,2
113000.0,17511.0,80.0,4343.0,389.0,-8196.3,0
35439.0,11202.0,42.0,1643.0,269.0,-5863.1,0
10573.0,8269.6,86.0,588.0,138.0,-2987.2,3
231000.0,21535.0,90.0,8350.0,536.0,-4191.1,3
81528.0,14001.0,40.0,3538.0,273.0,-6029.1,3
11496.0,8996.1,28.0,655.0,155.0,-3024.3,4
13280.0,6883.9,19.0,805.0,96.0,-1497.8,2
61330.0,13397.0,29.0,2755.0,247.0,-4931.1,4
308000.0,26625.0,100.0,8349.0,536.0,-8708.8,3
4415.5,5128.0,33.0,344.0,86.0,-1659.8,2
117000.0,15408.0,59.0,4426.0,272.0,-5310.3,2
7160.5,6670.1,168.0,487.0,110.0,-1748.8,4
13140.0,8939.5,15.0,806.0,133.0,-2508.9,4
50968.0,10798.0,94.0,2533.0,210.0,-4560.2,4
36871.0,10094.0,39.0,1997.0,196.0,-4261.1,4
97567.0,14722.0,206.0,3976.0,316.0,-7000.5,0
54237.0,11626.0,97.0,2258.0,193.0,-2280.8,0
162000.0,18722.0,87.0,6744.0,351.0,-6516.3,2
101000.0,12350.0,57.0,4433.0,323.0,-9291.0,0
10459.0,8162.3,11.0,550.0,115.0,-3456.0,0
5334.1,6645.1,16.0,293.0,80.0,-1939.5,2
411000.0,20799.0,58.0,14125.0,473.0,-8519.0,2
27328.0,9540.6,85.0,1404.0,158.0,-2798.9,5
2158.5,3998.0,20.0,165.0,55.0,-1082.9,2
410000.0,19532.0,59.0,14125.0,472.0,-10299.0,2
15450.0,7640.8,285.0,889.0,146.0,-3202.8,0
417000.0,27836.0,135.0,13003.0,656.0,-12912.0,0
12063.0,6727.4,8.0,764.0,104.0,-1808.8,2
7037.4,7643.7,41.0,427.0,108.0,-2074.2,5
38429.0,10013.0,16.0,2118.0,192.0,-4136.8,3
38030.0,9253.1,38.0,2054.0,181.0,-3699.2,5
91965.0,12468.0,32.0,4062.0,276.0,-5393.1,0
51534.0,13412.0,26.0,2464.0,233.0,-3809.5,2
12109.0,6525.8,6.0,764.0,105.0,-1815.2,2
381000.0,21801.0,136.0,12494.0,499.0,-10542.0,0
41268.0,9174.4,40.0,2121.0,197.0,-5112.1,0
60183.0,13137.0,27.0,2755.0,248.0,-4900.4,2
152000.0,20383.0,75.0,5536.0,448.0,-7159.0,2
4774.9,6011.4,22.0,343.0,84.0,-918.51,1
2197.4,3866.1,19.0,165.0,55.0,-1097.5,2
257000.0,23307.0,68.0,8869.0,539.0,-10199.0,3
829.91,4572.9,9.0,55.0,55.0,-865.04,0
27700.0,9746.0,86.0,1403.0,157.0,-2797.7,4
469000.0,22629.0,78.0,15506.0,484.0,-13599.0,2
104000.0,14215.0,158.0,4060.0,282.0,-5740.5,4
26363.0,9158.6,18.0,1113.0,149.0,-3487.6,0
34775.0,10112.0,123.0,1692.0,209.0,-4262.0,4
73426.0,12244.0,29.0,3630.0,249.0,-3861.0,2
239000.0,24608.0,96.0,8351.0,536.0,-10100.0,4
38921.0,9801.0,15.0,1885.0,196.0,-2128.8,3
9761.7,8738.7,29.0,619.0,128.0,-2120.6,0
16944.0,8157.4,76.0,845.0,141.0,-2808.6,3
1449.4,3847.1,41.0,133.0,51.0,-1005.8,2
2284.4,5716.8,14.0,185.0,81.0,-1408.0,5
17337.0,9192.4,34.0,930.0,183.0,-4221.6,1
271000.0,24203.0,103.0,8351.0,537.0,-8570.6,3
86323.0,11453.0,35.0,4153.0,267.0,-7749.6,0
32744.0,11286.0,28.0,1635.0,211.0,-3237.7,0
38137.0,9550.8,36.0,2054.0,180.0,-3823.2,5
16797.0,9430.0,80.0,972.0,172.0,-3790.2,4
492000.0,22248.0,109.0,14306.0,502.0,-12960.0,0
37479.0,10438.0,128.0,1752.0,204.0,-4138.5,2
11900.0,9655.2,82.0,619.0,135.0,-2670.7,4
280000.0,24127.0,63.0,8871.0,540.0,-13400.0,3
7427.3,6049.8,43.0,546.0,94.0,-1611.7,2
11927.0,9256.9,90.0,619.0,135.0,-2591.0,4
22829.0,9179.0,73.0,1157.0,146.0,-2781.3,4
31250.0,9319.3,90.0,1748.0,172.0,-3096.3,5
20275.0,7604.0,22.0,1114.0,134.0,-2677.3,0
78852.0,12318.0,58.0,3540.0,273.0,-6579.1,3
27347.0,8861.2,28.0,1364.0,156.0,-2458.7,4
25712.0,10061.0,87.0,1210.0,146.0,-5362.4,0
12121.0,7970.5,26.0,766.0,111.0,-2565.0,0
10404.0,8662.9,81.0,587.0,139.0,-2792.9,2
204000.0,16139.0,158.0,7823.0,354.0,-10393.0,0
23977.0,10186.0,10.0,1160.0,139.0,-3942.0,0
35101.0,10265.0,115.0,1691.0,207.0,-4364.3,5
36884.0,8651.2,15.0,1806.0,166.0,-5030.2,0
280000.0,19827.0,267.0,9276.0,417.0,-11745.0,0
13324.0,6652.0,18.0,804.0,97.0,-1570.3,2
474000.0,24846.0,60.0,15505.0,482.0,-12100.0,3
188000.0,16254.0,53.0,7468.0,368.0,-8760.9,0
142000.0,13475.0,160.0,6057.0,307.0,-6201.6,3
10570.0,8559.0,43.0,550.0,139.0,-3857.4,0
540000.0,22303.0,85.0,17882.0,581.0,-14014.0,0
3391.0,4749.6,42.0,248.0,71.0,-1314.5,5
12592.0,8374.7,61.0,695.0,131.0,-2667.2,5
49.033,2372.9,93.0,5.0,34.0,-533.15,4
25537.0,8005.2,39.0,1363.0,157.0,-2080.4,2
28717.0,9123.8,38.0,1625.0,179.0,-3439.0,5
152000.0,14278.0,44.0,5959.0,309.0,-8450.6,0
144000.0,13424.0,55.0,5843.0,316.0,-5770.5,4
50.13,2362.5,7.0,6.0,34.0,-514.05,2
39800.0,10496.0,25.0,2119.0,194.0,-3914.8,4
281000.0,24017.0,72.0,8870.0,540.0,-11299.0,3
179000.0,18132.0,69.0,6745.0,402.0,-5959.9,3
2167.9,4005.0,21.0,165.0,54.0,-1090.3,2
27238.0,9696.4,91.0,1403.0,158.0,-2835.5,3
10692.0,5008.8,12.0,763.0,88.0,-1549.9,0
3327.5,5563.6,12.0,249.0,88.0,-1674.0,0
73969.0,11857.0,18.0,3631.0,250.0,-4262.2,2
18569.0,10975.0,29.0,981.0,213.0,-5421.5,0
20031.0,7620.1,65.0,1209.0,157.0,-3900.3,0
154000.0,14408.0,244.0,6401.0,353.0,-9425.7,0
27306.0,12756.0,41.0,1312.0,237.0,-7100.5,0
63344.0,12758.0,63.0,2755.0,280.0,-5988.8,0
45789.0,13306.0,46.0,2061.0,272.0,-5834.6,4
59380.0,14816.0,166.0,2610.0,304.0,-6661.8,2
3686.3,5662.3,43.0,132.0,50.0,-774.49,3
17728.0,9110.8,84.0,1023.0,191.0,-4130.5,0
39521.0,11159.0,56.0,1930.0,214.0,-6474.8,0
14195.0,7361.2,74.0,809.0,119.0,-2245.5,3
38998.0,10718.0,30.0,2118.0,193.0,-3917.5,4
165000.0,17227.0,67.0,6744.0,352.0,-7454.2,2
3428.9,5092.6,49.0,132.0,51.0,-795.1,2
261000.0,24255.0,94.0,8350.0,536.0,-9341.0,3
4407.9,5150.9,24.0,343.0,85.0,-1739.4,1
163000.0,15797.0,89.0,6743.0,351.0,-7737.6,2
267000.0,23453.0,276.0,6864.0,498.0,-10293.0,0
39090.0,9491.3,16.0,1885.0,196.0,-2359.6,3
15741.0,7582.5,76.0,971.0,134.0,-2690.2,4
540000.0,29566.0,70.0,12043.0,571.0,-14485.0,0
68963.0,11514.0,146.0,3372.0,246.0,-5195.7,1
85817.0,11322.0,21.0,3451.0,219.0,-3910.2,3
24042.0,10509.0,59.0,1060.0,141.0,-5652.8,0
7717.0,6722.2,40.0,406.0,90.0,-1377.8,5
40306.0,9053.1,79.0,2188.0,216.0,-4288.6,4
73230.0,13028.0,40.0,3210.0,263.0,-5480.6,4
12213.0,8773.2,96.0,620.0,137.0,-2663.2,3
473000.0,23410.0,65.0,15506.0,482.0,-12703.0,2
42555.0,13542.0,44.0,1581.0,234.0,1340.3,2
25691.0,8644.3,30.0,1519.0,158.0,-3157.2,3
51908.0,13678.0,76.0,2333.0,288.0,-5766.7,5
73677.0,11615.0,25.0,3630.0,248.0,-4707.5,2
34526.0,12015.0,30.0,1582.0,235.0,-819.47,2
6775.4,6571.3,12.0,430.0,121.0,-2233.4,0
11765.0,9256.5,41.0,654.0,156.0,-3025.8,4
27249.0,8041.7,266.0,1625.0,160.0,-3193.6,0
1443.2,3922.2,41.0,133.0,52.0,-971.13,2
7298.5,5835.5,47.0,544.0,92.0,-1630.8,4
36210.0,9921.7,42.0,1996.0,195.0,-4250.4,5
37516.0,10933.0,38.0,1693.0,209.0,-4226.7,0
38263.0,10607.0,26.0,2117.0,194.0,-3780.8,3
75682.0,13189.0,67.0,3210.0,263.0,-5385.6,5
1701.7,5704.3,20.0,147.0,77.0,-1365.5,5
15517.0,7524.0,82.0,929.0,129.0,-4066.7,0
136000.0,15979.0,103.0,5321.0,325.0,-7848.2,0
85348.0,10334.0,21.0,3449.0,219.0,-2899.2,3
4243.5,4902.9,11.0,318.0,80.0,-1361.1,2
47101.0,12916.0,55.0,1997.0,248.0,-4623.3,0
104000.0,16651.0,43.0,2830.0,297.0,-5616.5,0
14062.0,7228.7,90.0,810.0,119.0,-2374.1,3
2193.6,4061.3,20.0,166.0,53.0,-1057.9,2
39857.0,10495.0,47.0,2055.0,180.0,-3523.8,5
67682.0,11365.0,133.0,3372.0,246.0,-5377.3,2
32708.0,9949.7,94.0,1923.0,177.0,-3524.2,4
30398.0,8751.5,118.0,1746.0,172.0,-3515.5,5
140000.0,14322.0,38.0,5843.0,316.0,-4989.8,3
8488.4,6190.9,30.0,484.0,87.0,-1538.0,0
470000.0,24076.0,38.0,15504.0,483.0,-12600.0,3
47231.0,12481.0,44.0,1999.0,269.0,-6257.5,0
73469.0,12462.0,26.0,3631.0,248.0,-3369.1,2
123000.0,13529.0,45.0,5423.0,366.0,-8246.6,0
34829.0,9761.8,44.0,1581.0,234.0,-2389.8,2
195000.0,17848.0,52.0,7458.0,391.0,-8658.5,3
25528.0,8486.8,27.0,1518.0,158.0,-3265.5,3
151000.0,13867.0,29.0,6510.0,283.0,-5861.2,0
6350.5,6148.6,15.0,426.0,91.0,-2146.8,0
43710.0,11764.0,58.0,2058.0,223.0,-4079.5,2
144000.0,13860.0,159.0,6057.0,307.0,-5808.1,3
4754.4,8190.7,24.0,270.0,131.0,-1837.6,5
33140.0,10407.0,71.0,1922.0,175.0,-3309.4,4
1227.5,4098.3,36.0,102.0,50.0,-893.29,5
34215.0,11573.0,42.0,1413.0,165.0,-1801.5,3
38484.0,10697.0,41.0,1996.0,197.0,-4460.4,3
471000.0,23961.0,39.0,15506.0,482.0,-11400.0,4
245000.0,19909.0,85.0,8871.0,540.0,-11300.0,3
41299.0,10089.0,12.0,1884.0,196.0,-2439.6,3
49981.0,11922.0,52.0,2392.0,250.0,-5181.7,0
142000.0,16117.0,39.0,5533.0,331.0,-7255.1,0
75428.0,13425.0,44.0,3218.0,265.0,-4498.6,3
4147.8,5707.6,126.0,319.0,89.0,-1545.3,2
59.49,2481.6,91.0,6.0,32.0,-415.63,3
26820.0,8588.2,34.0,1365.0,155.0,-2538.4,3
3477.0,5230.8,26.0,132.0,51.0,-742.42,2
7856.6,6094.3,63.0,458.0,103.0,-1820.9,4
79402.0,11602.0,36.0,3540.0,273.0,-7850.2,3
4718.1,5853.5,22.0,343.0,85.0,-1289.8,1
145000.0,16544.0,191.0,5846.0,363.0,-7549.4,4
410000.0,20797.0,62.0,14125.0,472.0,-8400.9,2
7581.8,6435.8,53.0,544.0,94.0,-1595.7,3
8493.8,6573.3,45.0,590.0,135.0,-2409.6,0
2222.4,5655.1,26.0,185.0,83.0,-1438.8,5
56850.0,13568.0,63.0,2193.0,224.0,-3258.8,3
8910.8,6957.7,22.0,517.0,103.0,-794.97,5
13786.0,7422.8,78.0,809.0,120.0,-2281.6,4
35131.0,9872.7,92.0,1921.0,176.0,-3725.0,5
52405.0,13585.0,51.0,2333.0,287.0,-6002.9,4
26360.0,9807.0,43.0,1414.0,175.0,-3393.6,3
2525.3,4227.8,21.0,165.0,60.0,-1125.4,0
4092.1,6908.1,69.0,248.0,102.0,-2291.7,4
5388.3,6923.9,8.0,293.0,78.0,-1910.9,2
11353.0,8991.8,41.0,655.0,156.0,-3044.3,4
160000.0,18639.0,250.0,6282.0,375.0,-11780.0,0
19165.0,7301.5,8.0,974.0,118.0,-2819.7,5
923.11,4556.0,7.0,71.0,52.0,-669.44,0
3116.1,4532.5,19.0,247.0,69.0,-686.23,0
250000.0,24084.0,93.0,8350.0,537.0,-9530.1,3
30454.0,9256.4,123.0,1746.0,170.0,-3463.4,5
7737.7,6663.9,9.0,519.0,113.0,-2489.4,0
2071.2,4301.5,4.0,165.0,64.0,-1063.3,3
118000.0,11346.0,52.0,5407.0,255.0,-6096.6,0
4785.9,8136.9,32.0,270.0,132.0,-2683.8,4
80428.0,14675.0,77.0,3467.0,319.0,-7034.6,5
52217.0,13549.0,55.0,2334.0,289.0,-6104.3,4
2116.3,3743.6,23.0,164.0,53.0,-1091.8,2
9377.1,6740.0,28.0,553.0,138.0,-3317.6,2
2188.1,3819.9,21.0,164.0,54.0,-1104.1,2
46118.0,13095.0,54.0,2062.0,273.0,-5680.5,4
7821.1,6315.3,64.0,457.0,104.0,-1731.3,4
6393.0,6064.5,18.0,424.0,107.0,-2098.1,0
13910.0,7246.6,94.0,810.0,120.0,-2348.0,3
59988.0,13699.0,44.0,2188.0,215.0,-3938.6,4
16454.0,7926.6,23.0,848.0,136.0,-4529.7,0
26640.0,9843.9,24.0,1414.0,174.0,-3350.1,4
14058.0,7294.9,91.0,809.0,119.0,-2369.2,3
5219.1,6670.9,11.0,292.0,80.0,-2150.5,2
259000.0,18560.0,129.0,9400.0,356.0,-10509.0,0
41856.0,12103.0,91.0,1878.0,235.0,-5537.4,0
5261.6,6863.2,54.0,345.0,107.0,-2172.0,3
9646.9,8361.6,96.0,490.0,129.0,-2934.3,2
7176.5,6470.8,162.0,486.0,110.0,-2360.5,4
275000.0,25378.0,109.0,8349.0,538.0,-9180.4,3
4331.6,5623.6,9.0,341.0,73.0,-1224.6,4
68529.0,12258.0,60.0,3291.0,268.0,-5708.8,0
60250.0,15672.0,37.0,2188.0,216.0,-2708.8,3
9527.6,7368.2,27.0,515.0,101.0,-1149.7,5
1730.4,5845.7,19.0,147.0,77.0,-1375.9,5
17211.0,9046.9,35.0,930.0,183.0,-4306.3,1
50353.0,11544.0,50.0,2193.0,224.0,-3529.6,4
4199.6,5065.1,12.0,317.0,78.0,-818.5,2
60886.0,13248.0,29.0,2755.0,247.0,-3320.0,4
5416.7,7105.3,12.0,291.0,79.0,-1660.1,2
86242.0,10251.0,17.0,3451.0,219.0,-3030.4,4
86542.0,12442.0,70.0,4068.0,274.0,-6082.3,0
91675.0,13267.0,57.0,3885.0,255.0,-4540.9,3
2062.8,4165.2,10.0,166.0,62.0,-1066.2,3
